tconst,titleType,startYear,averageRating,numVotes,Popularity,threshold
tt1426363,movie,2013,5.4,1896,2.719037715,1
tt1426374,movie,2009,7.4,2079,3.195821988,2
tt1426378,movie,2009,7.2,6630,7.814638326,2
tt1427298,movie,2013,5.2,10223,11.19417433,1
tt1428459,movie,2010,5.6,2725,3.594660752,1
tt1428538,movie,2013,6.1,188947,193.8503101,2
tt1428556,movie,2009,5.6,2852,3.724362202,1
tt1429313,movie,2010,6.5,1348,2.318821462,2
tt1429392,movie,2010,5.9,2778,3.692271874,1
tt1429429,movie,2010,5.8,1545,2.418549829,1
tt1429449,tvSeries,2010,7.7,27722,29.42776464,2
tt1429534,tvSeries,2009,8,3331,4.561421094,3
tt1430110,movie,2009,6.7,1943,2.955467025,2
tt1430111,videoGame,2009,8.6,872,2.137082557,3
tt1430132,movie,2013,6.7,414505,424.2931803,2
tt1430509,tvSeries,2007,7.9,5371,6.630319881,2
tt1430587,tvSeries,2009,7.3,14394,15.75828297,2
tt1430607,movie,2011,7.1,48199,50.25336873,2
tt1430612,movie,2014,5.7,38529,40.1747515,1
tt1430615,movie,2012,6.5,18082,19.40877472,2
tt1430626,movie,2012,6.7,43207,45.09720427,2
tt1431045,movie,2016,8,860625,880.0911441,3
tt1431065,movie,2010,6.6,1844,2.839866589,2
tt1431115,tvMovie,2009,6.7,2396,3.418102905,2
tt1431122,movie,2010,4.2,2008,2.659485117,1
tt1431181,movie,2010,7.3,26903,28.53336515,2
tt1431191,video,2010,3.8,2756,3.365417692,0
tt1431240,movie,2009,2.8,2739,3.203110265,0
tt1431326,movie,2009,6.1,2565,3.503730259,2
tt1432078,movie,2009,6.4,2112,3.084578123,2
tt1433058,tvSeries,2009,7.6,1161,2.287284135,2
tt1433108,movie,2010,6.4,96349,99.32611779,2
tt1433207,movie,2011,6.1,8748,9.818250455,2
tt1433495,tvSeries,2009,6.5,1951,2.934648032,2
tt1433528,movie,2009,7.5,1491,2.609809069,2
tt1433540,movie,2009,7.5,7253,8.494374065,2
tt1433562,movie,2009,5.6,7076,8.038212002,1
tt1433810,movie,2010,7,11903,13.17081251,2
tt1433811,movie,2012,7.5,71265,73.86798992,2
tt1433813,movie,2010,7.7,4055,5.257337741,2
tt1433816,movie,2009,7.7,3567,4.758957366,2
tt1433822,movie,2012,4.1,18495,19.48268979,1
tt1433852,tvMovie,2009,7.4,1817,2.928248918,2
tt1433905,movie,2009,6.1,5212,6.207035282,2
tt1434423,movie,2009,7.4,3016,4.152753158,2
tt1434435,movie,2010,6.3,15393,16.63358714,2
tt1434443,movie,2010,7.1,4327,5.448156034,2
tt1434447,movie,2009,7.5,17325,18.78061819,2
tt1434482,tvSeries,2009,7.5,975,2.082833099,2
tt1435513,movie,2011,6.7,29701,31.30391464,2
tt1435958,tvSeries,2009,6.7,1113,2.10781188,2
tt1436034,movie,2010,5.2,1274,2.054817828,1
tt1436045,movie,2010,7.6,59563,61.93156822,2
tt1436372,movie,2010,4.3,1424,2.077557283,1
tt1436432,tvMovie,2009,3.1,1959,2.450002427,0
tt1436481,movie,2007,6,1180,2.074774983,2
tt1436559,movie,2011,4.9,8798,9.695379039,1
tt1436562,movie,2011,6.9,197924,203.1342189,2
tt1436568,movie,2011,6.1,16109,17.3358282,2
tt1436572,movie,2011,5.6,2272,3.132024872,1
tt1437212,movie,2009,6.7,1157,2.152747815,2
tt1437357,movie,2011,6.6,4899,5.959850286,2
tt1437358,movie,2011,7.2,35608,37.40903688,2
tt1437361,movie,2010,6.1,2491,3.428156185,2
tt1437366,movie,2010,7,3623,4.714686486,2
tt1437849,movie,2009,6.3,1775,2.725915127,2
tt1438173,movie,2012,5.2,15477,16.55993353,1
tt1438176,movie,2011,6.3,96668,99.63740874,2
tt1438216,movie,2010,7.1,4884,6.017004125,2
tt1438251,movie,2010,4.9,1351,2.08997197,1
tt1438254,movie,2010,6.4,56495,58.62437302,2
tt1438298,movie,2010,7.4,16248,17.66621446,2
tt1438437,tvMiniSeries,2009,5.8,1834,2.713697223,1
tt1438461,movie,2009,4.8,2897,3.654362756,1
tt1438463,movie,2009,6.3,2793,3.765569269,2
tt1438522,movie,2008,5.7,2189,3.061753939,1
tt1438534,movie,2010,4.9,5770,6.602969666,1
tt1438535,movie,2010,5.7,2383,3.259880563,1
tt1439235,tvSpecial,2009,8.2,2506,3.747861468,3
tt1439572,movie,2011,7.1,52798,54.95019525,2
tt1439629,tvSeries,2009,8.5,181867,186.9675796,3
tt1439741,tvSeries,2010,7.8,16891,18.38087021,2
tt1440068,tvSeries,2009,7.9,1151,2.320555167,2
tt1440129,movie,2012,5.8,229660,235.3858432,1
tt1440161,movie,2011,6.3,26998,28.4854401,2
tt1440180,movie,2010,6.7,2665,3.692824874,2
tt1440232,movie,2010,7.1,22728,24.24056848,2
tt1440266,movie,2011,7.7,13904,15.31583837,2
tt1440292,movie,2010,7.3,82196,85.00251689,2
tt1440345,movie,2011,6.7,31359,32.99718239,2
tt1440346,tvSeries,2009,6.9,1282,2.309395886,2
tt1440379,movie,2010,5.4,1905,2.728229156,1
tt1440728,movie,2010,6.3,88737,91.53770638,2
tt1440732,movie,2012,5.4,17398,18.55078478,1
tt1440741,movie,2009,6.6,7171,8.280178587,2
tt1441096,tvSeries,2009,6.3,6302,7.349210118,2
tt1441105,tvMiniSeries,2010,7.2,1330,2.401900651,2
tt1441109,tvSeries,2009,6.9,39343,41.18000129,2
tt1441135,tvSeries,2009,7.6,58137,60.47523541,2
tt1441143,tvSeries,2009,7.7,1261,2.403905842,2
tt1441326,movie,2011,6.9,46911,48.90898218,2
tt1441373,movie,2010,6.3,3209,4.190418113,2
tt1441395,movie,2013,6.3,120609,124.087664,2
tt1441912,movie,2010,7.4,28847,30.53321106,2
tt1441940,movie,2012,7.3,12886,14.21820591,2
tt1441951,movie,2012,6.8,18432,19.8097034,2
tt1441952,movie,2011,6.8,60268,62.53560781,2
tt1441953,movie,2014,7.3,24936,26.52452458,2
tt1441956,movie,2010,6.5,2761,3.761877752,2
tt1442065,tvSeries,2010,7.7,15655,17.10408435,2
tt1442109,tvSeries,2010,7.5,13459,14.8323835,2
tt1442435,tvSeries,2009,7.1,2789,3.877440837,2
tt1442437,tvSeries,2009,8.4,323711,331.8142855,3
tt1442449,tvSeries,2010,8.5,212679,218.4349896,3
tt1442462,tvSeries,2009,8.3,65249,67.83997868,3
tt1442464,tvSeries,2009,7.5,42789,44.78626954,2
tt1442519,movie,2009,7.4,8187,9.43374684,2
tt1442553,tvSeries,2010,5.8,3108,4.014796808,1
tt1442571,movie,2010,6.3,7294,8.362311207,2
tt1442576,movie,2009,4.3,2160,2.82921293,1
tt1442584,movie,2009,6.8,1605,2.624771921,2
tt1444382,tvSeries,2009,6.6,2926,3.944882091,2
tt1445201,tvSeries,2009,7.7,2498,3.66721839,2
tt1445520,movie,2011,7.1,5494,6.639979593,2
tt1446072,movie,2011,4.7,6330,7.145892408,1
tt1446147,movie,2011,5.6,5162,6.083498811,1
tt1446192,movie,2012,7.3,150456,154.7144931,2
tt1446201,tvMovie,2009,5.6,2134,2.991089438,1
tt1446208,movie,2010,7,982,2.01750909,2
tt1446689,videoGame,2009,7.6,3522,4.698505578,2
tt1446714,movie,2012,7,551604,564.3519325,2
tt1447479,movie,2010,6,2108,3.022514711,2
tt1447500,movie,2009,7.6,17135,18.60107123,2
tt1447508,movie,2010,7.4,11251,12.56292198,2
tt1447791,movie,2009,6.5,2759,3.759835209,2
tt1447793,movie,2010,5.8,5545,6.503634867,1
tt1447972,movie,2010,5.9,10615,11.69597473,1
tt1448226,tvSeries,2009,6.1,1752,2.673436725,2
tt1448755,movie,2011,6.4,120251,123.7365434,2
tt1448762,movie,2010,4.3,2307,2.979339805,1
tt1449175,tvMovie,2009,8.2,3002,4.254412013,3
tt1449283,movie,2011,7.2,20497,21.97660688,2
tt1449940,tvSeries,2009,7,2290,3.353331897,2
tt1450321,movie,2013,7.1,97025,100.1179592,2
tt1450334,tvShort,2011,7.3,1283,2.368395483,2
tt1450746,videoGame,2009,8.8,20034,21.73567159,3
tt1451387,tvSeries,2010,7.4,5529,6.719207832,2
tt1451409,movie,2007,7.2,7843,9.053440363,2
tt1451423,tvMovie,2010,6,2586,3.510682373,2
tt1451762,movie,2010,6.6,2389,3.396459425,2
tt1451763,movie,2009,3.3,2862,3.401199538,0
tt1451797,movie,2010,6.9,2249,3.296965194,2
tt1452626,movie,2010,6.7,1156,2.151726544,2
tt1452628,movie,2010,4.9,24409,25.63844467,1
tt1453159,tvMiniSeries,2010,8.1,27526,29.2855738,3
tt1453245,movie,2010,5.1,4734,5.573921804,1
tt1453405,movie,2013,7.3,305389,312.9431131,2
tt1453409,tvMovie,2010,3.1,1928,2.418343018,0
tt1454016,videoGame,2010,7.6,1253,2.38124109,2
tt1454029,movie,2011,8.1,406298,416.1145313,3
tt1454468,movie,2013,7.7,737578,754.3832957,2
tt1454505,movie,2010,6.9,5570,6.688607046,2
tt1454523,movie,2010,6.9,4338,5.430400854,2
tt1454545,movie,2009,7.6,2196,3.344299888,2
tt1454730,tvSeries,2009,3.1,2536,3.039275944,0
tt1454909,videoGame,2010,8.2,1209,2.423272645,3
tt1454910,movie,2010,6.7,1572,2.576575388,2
tt1455151,movie,2010,7.2,6468,7.649192382,2
tt1455810,movie,2010,6.6,1759,2.753058532,2
tt1455811,movie,2010,5.6,8920,9.921436204,1
tt1455816,movie,2010,4.2,1782,2.428677812,1
tt1456060,movie,2010,6.8,8652,9.821670486,2
tt1456472,movie,2011,6.7,12586,13.82485704,2
tt1456477,movie,2010,7.2,1053,2.119008512,2
tt1456606,movie,2014,5.2,1721,2.511326081,1
tt1456635,movie,2011,6.8,81434,84.15183529,2
tt1456660,movie,2013,7.3,1891,2.989328409,2
tt1456661,movie,2010,6.3,9430,10.54374662,2
tt1456941,movie,2010,6.2,29687,31.21714394,2
tt1457765,movie,2013,5.3,15672,16.773576,1
tt1457766,movie,2010,4.5,2291,2.991988628,1
tt1457767,movie,2013,7.5,418462,428.4503074,2
tt1458169,movie,2017,5.9,31195,32.71373725,1
tt1458175,movie,2010,7.4,174208,178.9862226,2
tt1458521,tvMiniSeries,2009,8.7,2176,3.483314861,3
tt1458915,movie,2011,4.8,5497,6.30966803,1
tt1458923,videoGame,2009,8.1,3610,4.860850357,3
tt1459012,movie,2010,6.5,4930,5.977015113,2
tt1459013,movie,2010,4.4,2699,3.39417272,1
tt1459026,movie,2009,6,1331,2.228986943,2
tt1459027,movie,2009,7.4,1294,2.394124049,2
tt1459040,movie,2009,7.2,2428,3.523256494,2
tt1460738,movie,2009,7,1328,2.370868945,2
tt1460743,movie,2010,6.8,7211,8.350018601,2
tt1460746,tvMiniSeries,2009,7.1,1588,2.650894054,2
tt1461312,tvMiniSeries,2009,7.3,9011,10.26077978,2
tt1461418,tvShort,2009,7.5,5720,6.928765225,2
tt1462014,movie,2011,7.4,1744,2.853696116,2
tt1462041,movie,2011,6,61280,63.45317767,2
tt1462054,movie,2010,6.3,4538,5.547687617,2
tt1462059,tvSeries,2011,7.2,83712,86.53626954,2
tt1462411,movie,2013,5.8,1743,2.620761539,1
tt1462667,movie,2010,6.8,11444,12.67305984,2
tt1462757,movie,2012,4.9,2091,2.845712702,1
tt1462758,movie,2010,7,143771,147.8438109,2
tt1462766,videoGame,2010,8.1,2709,3.940684952,3
tt1462769,movie,2012,6.6,43718,45.6045793,2
tt1462900,movie,2013,6.6,29837,31.42831295,2
tt1462901,movie,2013,5.6,5561,6.490986044,1
tt1464174,movie,2011,4.4,24435,25.59252481,1
tt1464191,movie,2013,6.2,2842,3.801116979,2
tt1464482,tvMiniSeries,2009,8.6,1406,2.682441409,3
tt1464535,movie,2010,5.1,3627,4.44337452,1
tt1464539,movie,2013,5.8,3741,4.661261515,1
tt1464540,movie,2011,6.1,222191,227.8014519,2
tt1464580,movie,2010,6.5,39554,41.3375112,2
tt1464763,movie,2018,5.4,27777,29.15055918,1
tt1465478,movie,2010,4.9,2512,3.275667903,1
tt1465487,movie,2010,6.7,24587,26.08113342,2
tt1465505,movie,2010,6.4,5381,6.42311387,2
tt1465519,movie,2010,4.6,1519,2.218061797,1
tt1465522,movie,2010,7.5,158804,163.2690547,2
tt1465533,movie,2012,6,10053,11.13651487,2
tt1466054,movie,2011,7.2,1776,2.857387633,2
tt1466072,movie,2010,7.2,1008,2.073051306,2
tt1466074,tvSeries,1971,8.2,25154,26.87761295,3
tt1467088,movie,2009,5.2,1820,2.612431936,1
tt1467273,movie,2010,7.1,4492,5.616665792,2
tt1467304,movie,2009,4.4,70088,72.21662162,1
tt1467306,movie,2009,6.8,1365,2.379666819,2
tt1467388,movie,2010,6.3,2588,3.556208661,2
tt1467391,movie,2009,4.2,2548,3.210971597,1
tt1468284,tvSeries,2009,8.1,1078,2.274991528,3
tt1468321,movie,2010,7,1051,2.087976806,2
tt1468381,movie,2010,5.9,1193,2.073556928,1
tt1468387,movie,2010,6.4,2389,3.367470262,2
tt1468453,tvSeries,2008,6.5,3957,4.983318178,2
tt1468700,movie,2009,6.6,1681,2.673399373,2
tt1468773,tvSeries,2009,8.2,1079,2.290507381,3
tt1468829,movie,2010,4.9,2570,3.334901636,1
tt1468843,movie,2009,6.3,1770,2.720808771,2
tt1468846,movie,2016,5.3,20026,21.22019107,1
tt1469304,movie,2017,5.5,149848,153.8326577,1
tt1470023,movie,2010,5.5,41052,42.72242973,1
tt1470024,movie,2010,6.9,4095,5.182231938,2
tt1470171,video,2010,5.1,5402,6.256131005,1
tt1470827,movie,2010,6.4,85682,88.43221727,2
tt1470837,tvSeries,2008,5.3,1770,2.575862955,1
tt1470860,movie,2010,7.2,1166,2.234412164,2
tt1472059,movie,2009,5.8,2865,3.766627892,1
tt1472195,movie,2010,4.7,1692,2.409236307,1
tt1472584,movie,2016,4.6,17523,18.56248703,1
tt1473063,movie,2011,7,3540,4.629920971,2
tt1473074,movie,2010,6.1,3389,4.345257776,2
tt1473105,movie,2009,7.2,985,2.049562067,2
tt1473149,movie,2009,6.7,1062,2.055727045,2
tt1473357,movie,2010,5.8,1755,2.633016794,1
tt1473397,movie,2011,5.4,3457,4.313242151,1
tt1473801,video,2009,2.9,2432,2.90407457,0
tt1473832,movie,2016,6.5,64049,66.3535507,2
tt1474276,movie,2009,7.5,24321,25.92543192,2
tt1474311,tvMovie,2009,7.7,2423,3.590623046,2
tt1474684,tvSeries,2010,8.5,112532,116.1577368,3
tt1474889,movie,2010,5.1,1571,2.343640811,1
tt1475400,movie,2010,5.8,1535,2.408337117,1
tt1475582,tvSeries,2010,9.1,748224,765.4586737,3
tt1476425,movie,2016,5.5,2144,2.986807569,1
tt1476750,tvSeries,2009,8.2,4314,5.594319905,3
tt1477014,movie,2009,4.9,2682,3.449284017,1
tt1477076,movie,2010,5.6,86509,89.16085195,1
tt1477109,movie,2010,6.1,5694,6.699288029,2
tt1477131,tvSeries,2009,8.3,1003,2.227385347,3
tt1477675,video,2011,4.5,3950,4.686277647,1
tt1477834,movie,2018,7,328325,336.3235069,2
tt1477835,movie,2010,5.3,1420,2.218418014,1
tt1477837,movie,2011,6.2,35369,37.02000723,2
tt1477855,movie,2012,5.8,10982,12.0562867,1
tt1478022,tvSeries,2009,7,3451,4.539027829,2
tt1478325,tvMovie,2009,3.2,2128,2.637091852,0
tt1478338,movie,2011,6.8,257592,264.0569378,2
tt1478839,movie,2019,7.5,15260,16.67169304,2
tt1478841,tvMovie,2010,7.7,945,2.081184124,2
tt1478964,movie,2011,6.6,96388,99.39493654,2
tt1479269,movie,2010,5.6,1787,2.636708311,1
tt1479388,movie,2010,6.8,1956,2.983238133,2
tt1479668,movie,2010,6.9,1339,2.367608348,2
tt1479847,video,2009,2.2,2715,3.091632265,0
tt1480285,movie,2016,4.4,3536,4.248976764,1
tt1480295,movie,2013,5.4,34693,36.21367121,1
tt1480649,movie,2009,5.5,1189,2.011493516,1
tt1480656,movie,2012,5,42988,44.62713798,1
tt1480658,movie,2012,5.6,1388,2.229221078,1
tt1480660,video,2010,6.6,4943,6.004786221,2
tt1480669,tvSeries,2010,7.8,1553,2.716611632,2
tt1480684,tvSeries,2009,8.2,42181,44.26679868,3
tt1480925,tvSeries,2009,8,3586,4.821845265,3
tt1481363,movie,2009,7.2,2607,3.706064049,2
tt1481572,movie,2010,6.8,28652,30.24709567,2
tt1482393,video,2011,4.2,3168,3.844159777,1
tt1482459,movie,2012,6.4,93304,96.21634681,2
tt1482967,tvShort,2009,6.4,2384,3.362363906,2
tt1482989,movie,2010,6.4,1775,2.740409709,2
tt1483013,movie,2013,7,467834,478.8000391,2
tt1483025,video,2010,6.8,11384,12.61178357,2
tt1483324,movie,2013,6.5,7494,8.595554623,2
tt1483753,movie,2010,6.9,4033,5.11891312,2
tt1483756,movie,2011,5.3,2426,3.245816901,1
tt1483797,movie,2009,7.5,10230,11.5346986,2
tt1483803,video,2009,8.1,5654,6.948328811,3
tt1483820,movie,2009,5.2,2497,3.303832578,1
tt1483831,movie,2009,6.9,10739,11.96755819,2
tt1484114,movie,2009,7.6,1315,2.444559909,2
tt1484522,movie,2010,7,1196,2.236061139,2
tt1484922,video,2009,6.1,2050,2.97777556,2
tt1485698,movie,2009,7.4,3889,5.044322967,2
tt1485749,movie,2012,7.1,3563,4.667904792,2
tt1485763,movie,2009,7.6,4194,5.384799864,2
tt1485796,movie,2017,7.6,215271,220.9516735,2
tt1486185,movie,2011,5.4,104702,107.7118508,1
tt1486190,movie,2010,6.2,19909,21.23115356,2
tt1486192,movie,2012,6.4,80726,83.37079691,2
tt1486193,movie,2011,5.6,13292,14.38643415,1
tt1486217,tvSeries,2009,8.6,130032,134.0444784,3
tt1486670,movie,2010,4.6,3766,4.512858317,1
tt1486834,movie,2013,6.8,66801,69.20757295,2
tt1487118,movie,2011,6.3,23077,24.48103549,2
tt1487931,movie,2013,5.7,5339,6.278758406,1
tt1488163,movie,2009,5.1,4123,4.949925065,1
tt1488181,movie,2012,5.8,6432,7.409502474,1
tt1488555,movie,2011,6.3,159756,164.06737,2
tt1488584,tvMovie,2009,6.2,1380,2.308018398,2
tt1488591,movie,2009,6.7,1242,2.239555872,2
tt1488594,movie,2011,6.6,1471,2.458932409,2
tt1488598,tvMovie,2010,4.2,2367,3.026121499,1
tt1488606,movie,2019,6.5,91714,94.60702009,2
tt1489097,tvMiniSeries,2009,8.7,1824,3.123827377,3
tt1489167,movie,2009,6.5,3332,4.345023641,2
tt1489263,movie,2009,6.5,1408,2.380097738,2
tt1489428,tvSeries,2010,8.6,80653,83.6151249,3
tt1489887,movie,2019,7.2,67837,70.3235883,2
tt1489889,movie,2016,6.3,148452,152.5229196,2
tt1489946,movie,2009,3.3,1572,2.083759613,0
tt1490017,movie,2014,7.8,313822,321.6279665,2
tt1490602,movie,2010,6.7,1177,2.17317324,2
tt1490785,movie,2015,5.7,5981,6.934414554,1
tt1491044,movie,2012,6.8,67578,70.00110072,2
tt1492030,tvMiniSeries,2011,7.7,18051,19.55105029,2
tt1492088,tvSeries,2009,7.2,14585,15.93885119,2
tt1492179,tvSeries,2010,8.2,27820,29.60032213,3
tt1492820,tvMovie,2010,6.3,1566,2.512469434,2
tt1492923,movie,2009,7.1,1920,2.989956112,2
tt1492959,movie,2010,6.6,1501,2.489570547,2
tt1492966,tvSeries,2010,8.5,72293,75.06280259,3
tt1493157,movie,2012,3.9,2147,2.757958077,0
tt1493239,tvSeries,2010,8.4,9900,11.32813032,3
tt1493813,video,2009,6.6,2144,3.146247966,2
tt1493842,tvMovie,2010,5.5,12511,13.57432671,1
tt1493886,movie,2009,6.4,1856,2.823132681,2
tt1493923,tvSeries,2010,7.8,3749,4.959323317,2
tt1494191,tvSeries,2012,8.6,7520,8.926493889,3
tt1494772,video,2010,7.3,22876,24.42070579,2
tt1494829,tvSeries,2010,7.5,1343,2.458660922,2
tt1495163,tvSeries,2007,3,1599,2.067850192,0
tt1495708,tvSeries,2010,7.3,25901,27.51005135,2
tt1495823,movie,2009,7.2,1146,2.213986739,2
tt1495848,tvSeries,2009,8.3,1345,2.576660118,3
tt1495950,tvMiniSeries,2015,7.9,1780,2.962934789,2
tt1496005,movie,2010,6.6,4268,5.315428121,2
tt1496025,movie,2012,6.4,141665,145.6060462,2
tt1496198,tvSeries,1997,8,2312,3.520745681,3
tt1496375,tvMiniSeries,2007,8.3,1169,2.396916376,3
tt1496380,movie,2007,7.9,1702,2.883275631,2
tt1496422,movie,2012,5.8,34718,36.29718132,1
tt1496729,movie,2010,8.6,3143,4.456389587,3
tt1496832,movie,2010,6.3,2305,3.267188894,2
tt1496872,movie,2009,7.1,1130,2.183151818,2
tt1497609,tvSeries,2010,7.4,2599,3.726883042,2
tt1497874,movie,2010,6.2,2137,3.081120741,2
tt1498569,movie,2011,6.8,17043,18.39115762,2
tt1498858,movie,2010,7.6,2262,3.411703791,2
tt1498870,video,2010,2.6,6169,6.677081521,0
tt1498878,movie,2011,6.6,2690,3.703862074,2
tt1498887,movie,2009,6.3,2256,3.217146603,2
tt1499201,movie,2010,5.8,5816,6.780399378,1
tt1499228,movie,2009,5.2,1850,2.643070074,1
tt1499249,tvMovie,2010,3.3,4112,4.677788612,0
tt1499658,movie,2011,6.9,408505,418.1945419,2
tt1499666,movie,2009,8.1,15178,16.67491629,3
tt1500491,video,2010,5.6,29819,31.26498425,1
tt1500512,movie,2011,6.1,2015,2.942031066,2
tt1500516,movie,2009,6.5,1785,2.765117003,2
tt1500570,tvSeries,2009,4.5,2002,2.696841234,1
tt1500910,tvSeries,2005,6.8,2544,3.583745633,2
tt1501298,movie,2007,8.4,2151,3.414299334,3
tt1502396,movie,2009,7.3,2304,3.411113439,2
tt1502397,movie,2020,7.2,44073,46.05409809,2
tt1502404,movie,2011,5.4,92009,94.74885471,1
tt1502407,movie,2018,6.6,106418,109.6382873,2
tt1502417,movie,2013,4.2,1368,2.005871511,1
tt1502420,movie,2011,4.6,2856,3.583501471,1
tt1502712,movie,2015,4.3,144585,148.283772,1
tt1502749,tvSeries,2009,6.9,1460,2.49118217,2
tt1503067,tvSeries,2009,8,983,2.163476177,3
tt1503116,movie,2010,7,969,2.004232563,2
tt1503278,tvSeries,2007,8.1,1702,2.912264794,3
tt1503646,tvSpecial,2009,7.6,1043,2.166774126,2
tt1503769,movie,2009,7.7,6771,8.031110481,2
tt1504166,tvSeries,2009,6.3,1916,2.869914375,2
tt1504319,movie,2010,5.4,1579,2.395294726,1
tt1504320,movie,2010,8,613931,628.1496521,3
tt1504403,movie,2011,5.2,9170,10.11877569,1
tt1504429,movie,2009,6.4,2540,3.521682222,2
tt1506339,tvSeries,2008,7.9,1105,2.273576689,2
tt1506437,videoGame,2010,8.3,7721,9.088285667,3
tt1506458,tvMovie,2010,3.8,1430,2.011212002,0
tt1506999,movie,2011,5.8,80424,82.9754055,1
tt1507005,movie,2010,7.1,1858,2.926637294,2
tt1507563,movie,2012,4.3,7897,8.688246145,1
tt1507571,movie,2017,5.8,1984,2.866887912,1
tt1508238,tvMiniSeries,2009,9,8303,9.784127612,3
tt1508669,movie,2010,10,754,2.219496691,3
tt1508675,movie,2011,7.2,19174,20.625465,2
tt1509004,tvSeries,2011,7.5,6817,8.049099796,2
tt1509130,movie,2010,6.7,2056,3.070870677,2
tt1509276,movie,2010,7.3,2274,3.380475301,2
tt1509636,movie,2010,6.8,2047,3.076173818,2
tt1509677,tvSeries,2009,7.3,2107,3.209923001,2
tt1509732,movie,2010,5,3674,4.476879688,1
tt1509767,movie,2011,5.7,100299,103.2586772,1
tt1509787,movie,2011,6.6,2803,3.819265726,2
tt1509788,movie,2013,4.1,2076,2.714436981,1
tt1509803,movie,2010,6.1,4580,5.561591846,2
tt1510686,movie,2012,5.1,3227,4.034866016,1
tt1510906,movie,2010,7.5,6606,7.83361156,2
tt1510918,movie,2010,6.6,3216,4.241050757,2
tt1510938,tvMovie,2011,7.4,27114,28.76334797,2
tt1510985,video,2010,8.6,3923,5.252981169,3
tt1511329,movie,2010,6.1,1208,2.11786516,2
tt1512235,movie,2010,6.7,72472,74.98470768,2
tt1512240,movie,2011,6.2,4526,5.52093778,2
tt1512685,movie,2010,6.7,30729,32.3537815,2
tt1512888,movie,2010,7.7,3095,4.276917332,2
tt1512894,movie,2009,6.6,2548,3.558841555,2
tt1513168,tvSeries,2010,8.6,16265,17.85751105,3
tt1513713,movie,2009,7.3,6539,7.736197223,2
tt1513835,movie,2010,7,1261,2.302443771,2
tt1513892,movie,2010,5.5,1809,2.644681697,1
tt1514041,movie,2010,5.8,10176,11.23314207,1
tt1514446,movie,2009,7.1,2244,3.320848,2
tt1514831,movie,2009,5.1,3467,4.279971118,1
tt1514837,movie,2009,7.1,1908,2.977700857,2
tt1515091,movie,2011,7.5,405422,415.1329301,2
tt1515193,tvSeries,2010,8.1,13573,15.03577591,3
tt1515199,movie,2011,4.5,2852,3.564921804,1
tt1515208,movie,2013,6.3,1687,2.636043256,2
tt1515996,tvSeries,2009,7.5,901,2.007259026,2
tt1516002,movie,2010,6.4,1606,2.567814866,2
tt1516593,movie,2010,7.2,941,2.004626131,2
tt1517177,movie,2010,6.7,4825,5.898770794,2
tt1517214,movie,2010,6.2,2090,3.033120992,2
tt1517225,movie,2011,7.4,2291,3.412331495,2
tt1517249,movie,2013,5.6,2824,3.695766607,1
tt1517260,movie,2013,5.9,107936,111.087115,1
tt1517451,movie,2018,7.7,298998,306.4741468,2
tt1517471,movie,2015,6.2,1576,2.508187565,2
tt1517489,movie,2011,3.5,21253,22.21238843,0
tt1517561,movie,1999,7.7,1676,2.827733415,2
tt1518542,tvSeries,2004,8.9,13487,15.06390324,3
tt1518812,movie,2010,6.5,11039,12.21596124,2
tt1519245,movie,2010,5.4,1354,2.165508692,1
tt1519461,movie,2015,4.2,12279,13.14896222,1
tt1519663,movie,2011,5.3,2513,3.3346675,1
tt1519664,video,2011,5.3,3138,3.972962037,1
tt1519929,tvMovie,2009,7.4,964,2.057104533,2
tt1519931,tvSeries,2010,7.5,33945,35.75414652,2
tt1520211,tvSeries,2010,8.2,817641,836.2218095,3
tt1520496,movie,2009,3.7,1810,2.384800499,0
tt1520498,movie,2012,2,14771,15.3750894,0
tt1520956,movie,2010,4.5,1445,2.127993142,1
tt1521090,movie,2010,6.8,2075,3.104769413,2
tt1521197,movie,2011,6.9,38536,40.35583538,2
tt1521846,movie,2009,6.7,2161,3.17810416,2
tt1521848,movie,2010,6.4,9752,10.88709054,2
tt1521870,video,2009,6.2,2055,2.997376498,2
tt1521877,movie,2009,7.1,1051,2.102471388,2
tt1522262,movie,2009,5.5,1620,2.451661429,1
tt1522329,movie,2009,4.9,1323,2.061376375,1
tt1522835,video,2010,3.6,1837,2.397880242,0
tt1522846,movie,2011,3.5,2028,2.57844847,0
tt1523267,movie,2010,3.9,3405,4.042717321,0
tt1523372,video,2010,4.6,2710,3.434395867,1
tt1523411,movie,2009,5.2,1607,2.394901158,1
tt1523415,movie,2009,7.1,2019,3.091061967,2
tt1523483,movie,2010,5.7,12138,13.2223817,1
tt1523486,movie,2009,6.1,8164,9.22182804,2
tt1523491,movie,2009,6,4092,5.04871689,2
tt1523515,movie,2009,6.1,6270,7.287540275,2
tt1523579,videoGame,2009,7.7,951,2.087311752,2
tt1523583,movie,2009,6.3,4526,5.535432361,2
tt1523980,movie,2009,7.2,1549,2.625559057,2
tt1524131,movie,2010,5.2,2322,3.125110108,1
tt1524137,movie,2012,6.5,113502,116.8584783,2
tt1524539,movie,2009,8.4,1871,3.128343382,3
tt1524575,movie,2015,5.1,15444,16.51173699,1
tt1524930,movie,2015,6.1,91786,94.62257329,2
tt1525182,tvMiniSeries,2010,5.8,1205,2.071317601,1
tt1525323,movie,2009,6.1,1426,2.340502294,2
