budget,country,genre,gross,rating,runtime,votes,score,Threshold
60000000,USA,Comedy,18250211,PG-13,108,3922,5.9,1
0,USA,Adventure,5777916,PG-13,111,10599,5.9,1
0,USA,Comedy,63649,R,96,4242,5.9,1
0,USA,Family,9979683,PG,94,4198,5.9,1
30000000,USA,Drama,3180674,R,100,3114,5.9,1
0,France,Action,311922,R,125,2764,5.9,1
12000000,USA,Comedy,46576136,PG-13,90,18224,5.9,1
55000000,USA,Action,37600435,PG-13,134,59052,5.9,1
22000000,USA,Action,50727965,PG-13,114,51864,5.9,1
45000000,USA,Drama,35617599,PG,96,22044,5.9,1
30000000,USA,Comedy,76594000,PG,106,28658,5.9,1
30000000,USA,Action,2167808,R,98,5307,5.9,1
11000000,USA,Comedy,178104,PG,91,14286,5.9,1
40000000,USA,Action,14942422,R,101,14977,5.9,1
32000000,USA,Adventure,8247627,PG,98,2814,5.9,1
10000000,USA,Action,6607652,R,100,3978,5.9,1
10500000,USA,Comedy,26325256,PG,113,4716,5.9,1
0,USA,Adventure,49142277,G,89,11514,5.9,1
13000000,USA,Comedy,26539321,PG,100,8449,5.9,1
0,USA,Action,14752141,R,114,10051,5.9,1
2309723,USA,Comedy,49620,R,88,4334,5.9,1
116000000,USA,Action,67127760,PG-13,108,67277,5.9,1
30000000,USA,Horror,25480490,R,105,39195,5.9,1
50000000,USA,Action,48169156,R,125,64233,5.9,1
25000000,USA,Comedy,36429528,PG,93,36231,5.9,1
0,USA,Comedy,15448043,PG,95,7750,5.9,1
50000000,USA,Action,41263140,R,124,48476,5.9,1
18000000,France,Drama,7221836,R,100,7334,5.9,1
0,USA,Comedy,592573,R,86,893,5.9,1
30000000,USA,Drama,60053195,PG-13,114,20726,5.9,1
24000000,USA,Animation,100494675,G,79,15183,5.9,1
0,France,Comedy,29767901,PG,88,5579,5.9,1
80000000,USA,Drama,22852487,R,172,6354,5.9,1
133000000,Germany,Adventure,140035367,PG,84,103603,5.9,1
50000000,USA,Comedy,27067160,R,95,19215,5.9,1
0,France,Adventure,1644060,Not specified,109,33214,5.9,1
0,USA,Drama,1758780,R,115,12682,5.9,1
6000000,USA,Comedy,6851636,R,101,13466,5.9,1
60000000,USA,Drama,22365133,PG-13,128,11819,5.9,1
0,UK,Comedy,45703,R,93,2740,5.9,1
46000000,Germany,Action,70334258,R,99,61511,5.9,1
82000000,USA,Action,34604280,PG-13,123,104775,5.9,1
75000000,USA,Action,69243859,PG-13,124,52111,5.9,1
16000000,USA,Crime,102622,R,100,7993,5.9,1
24000000,USA,Drama,5108820,R,90,13017,5.9,1
8000000,Germany,Drama,52526,R,122,19103,5.9,1
0,UK,Comedy,55381,R,86,3150,5.9,1
93000000,USA,Action,181171875,PG-13,92,239644,5.9,1
40000000,USA,Comedy,70836296,PG-13,114,114670,5.9,1
17700000,USA,Adventure,27087695,PG-13,91,44133,5.9,1
49000000,USA,Action,43905746,PG-13,87,81803,5.9,1
22000000,USA,Action,19351569,PG-13,90,34712,5.9,1
57000000,UK,Drama,25543895,R,131,29405,5.9,1
0,USA,Drama,1096037,UNRATED,88,4177,5.9,1
62000000,USA,Action,15738632,R,125,39439,5.9,1
0,UK,Comedy,1080072,R,108,3351,5.9,1
80000000,USA,Action,56684819,PG-13,96,108052,5.9,1
13000000,USA,Comedy,28972187,PG-13,88,29982,5.9,1
1200000,UK,Biography,6073,R,99,6232,5.9,1
60000000,USA,Comedy,32122249,R,96,73442,5.9,1
3000000,USA,Animation,13684949,PG,76,5065,5.9,1
76000000,USA,Action,127154901,PG-13,107,211309,5.9,1
40000000,Germany,Comedy,9692135,PG-13,89,48829,5.9,1
0,USA,Comedy,14811,R,100,1509,5.9,1
0,UK,Crime,358804,R,102,7764,5.9,1
20000000,USA,Comedy,51438175,PG,95,68595,5.9,1
65000000,USA,Action,52411906,R,113,143476,5.9,1
42000000,USA,Comedy,88097164,PG-13,90,111747,5.9,1
10000000,USA,Horror,110359362,PG-13,91,123089,5.9,1
40000000,UK,Comedy,40226215,R,108,86030,5.9,1
15000000,USA,Family,10411980,PG,100,23974,5.9,1
0,USA,Comedy,28165882,PG,111,33861,5.9,1
19000000,USA,Adventure,58169327,PG-13,95,39199,5.9,1
28000000,Ireland,Comedy,17848322,PG-13,90,19776,5.9,1
27000000,UK,Crime,8725813,R,100,17171,5.9,1
50000,USA,Comedy,155212,UNRATED,90,5354,5.9,1
0,Germany,Drama,5763875,R,95,12195,5.9,1
4800000,USA,Horror,47326473,R,94,147832,5.9,1
88000000,USA,Adventure,37916267,PG-13,118,103728,5.9,1
75000000,USA,Action,46464023,PG,129,77748,5.9,1
30000000,USA,Drama,51100486,R,101,73932,5.9,1
35000000,USA,Comedy,68915888,PG-13,105,35503,5.9,1
0,Canada,Action,66851,R,103,16275,5.9,1
30000000,USA,Comedy,43894863,PG-13,98,27405,5.9,1
1000000,USA,Drama,10047674,PG-13,90,23845,5.9,1
0,USA,Comedy,145450,PG-13,87,7723,5.9,1
16000000,USA,Horror,39517763,R,91,59869,5.9,1
20000000,USA,Comedy,17803796,PG-13,100,27180,5.9,1
50000000,USA,Animation,28142535,PG,88,31986,5.9,1
10000000,USA,Horror,63300095,R,93,119307,5.9,1
0,USA,Action,168273550,PG-13,100,104256,5.9,1
80000000,USA,Sci-Fi,15071514,PG-13,99,67939,5.9,1
30000000,USA,Crime,16930884,R,108,68510,5.9,1
20000000,USA,Drama,47852604,PG-13,96,65327,5.9,1
4600000,France,Drama,434417,NOT RATED,97,9518,5.9,1
20000000,USA,Comedy,25612520,PG,99,16948,5.9,1
8000000,USA,Crime,3992339,R,98,27335,5.9,1
20000000,Canada,Drama,1103075,R,107,9922,5.9,1
6000000,USA,Drama,20146,R,91,18857,5.9,1
20000000,USA,Comedy,18882880,R,100,21482,5.9,1
10000000,USA,Comedy,20342161,R,100,24543,5.9,1
55000000,USA,Drama,5755286,PG-13,124,18870,5.9,1
40000000,USA,Comedy,46012734,PG-13,101,58284,5.9,1
8000000,USA,Horror,17432844,R,90,62603,5.9,1
25000000,USA,Drama,270659,PG-13,93,29805,5.9,1
30000000,USA,Drama,20981633,PG-13,104,81648,5.9,1
40000000,USA,Comedy,19219250,R,101,38869,5.9,1
8500000,USA,Animation,35161554,PG,98,45749,5.9,1
40000000,USA,Action,13838130,PG-13,100,37859,5.9,1
150000000,USA,Adventure,177243721,PG,105,143636,5.9,1
0,USA,Comedy,249590,R,97,34153,5.9,1
10000000,USA,Mystery,25464480,PG-13,98,66304,5.9,1
0,USA,Drama,55389516,PG-13,92,53262,5.9,1
0,USA,Comedy,44277350,PG,104,66680,5.9,1
4500000,USA,Drama,108229,R,100,32597,5.9,1
17000000,USA,Comedy,8662318,PG-13,98,16145,5.9,1
8000000,USA,Comedy,100503,R,100,8288,5.9,1
10000000,USA,Thriller,1785,R,100,3453,5.9,1
3000000,USA,Drama,5005,R,96,2545,5.9,1
25000000,USA,Crime,32409,PG-13,106,11153,5.9,1
95000000,UK,Adventure,88761720,PG,118,152255,5.9,1
20000000,USA,Drama,62950384,PG,100,66108,5.9,1
60000000,Germany,Action,60128566,R,96,143707,5.9,1
0,USA,Comedy,73026337,PG-13,114,84651,5.9,1
24000000,USA,Comedy,51802742,PG-13,113,40132,5.9,1
36000000,USA,Comedy,45060734,R,105,108256,5.9,1
40000000,USA,Horror,42587643,R,92,89887,5.9,1
35000000,USA,Comedy,39046489,PG-13,100,51026,5.9,1
135000000,Australia,Animation,64006466,PG,100,34974,5.9,1
30000000,USA,Adventure,23070045,R,108,49065,5.9,1
0,USA,Comedy,539896,R,96,6655,5.9,1
75000000,USA,Comedy,38518613,PG-13,123,65550,5.9,1
69000000,USA,Action,37519139,R,105,135188,5.9,1
14000000,USA,Horror,49130154,PG-13,92,50230,5.9,1
0,USA,Drama,586293,R,112,23334,5.9,1
0,USA,Drama,11653123,PG-13,100,36704,5.9,1
58000000,USA,Action,49876377,PG-13,100,30097,5.9,1
40000000,USA,Comedy,18438149,PG-13,91,33384,5.9,1
0,UK,Biography,6367780,R,94,9985,5.9,1
30000000,USA,Drama,35266619,R,100,115826,5.9,1
60000000,USA,Action,31165421,PG-13,130,114481,5.9,1
103000000,USA,Comedy,112200072,R,100,245488,5.9,1
90000000,USA,Adventure,68559554,PG,106,93908,5.9,1
40000000,USA,Action,26627201,PG-13,125,98678,5.9,1
13000000,USA,Comedy,25682380,R,93,64737,5.9,1
12000000,USA,Biography,16117443,PG-13,128,83258,5.9,1
30000000,USA,Adventure,22525921,PG-13,100,63722,5.9,1
0,USA,Drama,76633,R,105,16772,5.9,1
0,USA,Comedy,137945,PG-13,94,7557,5.9,1
0,USA,Action,23840,R,90,16116,5.9,1
25000000,USA,Action,1512815,R,98,15689,5.9,1
0,Canada,Drama,6438,R,101,11816,5.9,1
25000000,USA,Drama,20083,PG-13,110,8519,5.9,1
125000000,USA,Action,54645723,PG-13,115,133338,5.9,1
60000000,UK,Action,62524260,R,99,106352,5.9,1
250000,USA,Action,3847290,R,89,4012,5.9,1
0,USA,Drama,72622,UNRATED,96,2994,5.9,1
2000000,USA,Action,13167232,PG-13,82,25517,6,2
0,USA,Crime,25147055,R,103,4943,6,2
0,USA,Animation,5958456,G,86,2125,6,2
0,UK,Adventure,483460,R,117,2649,6,2
0,USA,Drama,2520664,R,95,505,6,2
2500000,Canada,Fantasy,13539458,PG-13,85,11435,6,2
3500000,USA,Comedy,14000000,R,92,17500,6,2
0,USA,Drama,760000,R,125,763,6,2
1100000,USA,Action,1355728,R,99,1489,6,2
12000000,USA,Drama,2325444,R,115,717,6,2
0,UK,Action,200723,R,90,1069,6,2
15000000,USA,Comedy,111936400,PG,107,94295,6,2
29000000,USA,Action,34994648,R,104,53769,6,2
7500000,USA,Action,18869631,R,99,24061,6,2
23000000,USA,Crime,41292551,R,115,24708,6,2
1100000,USA,Action,671382,R,85,10850,6,2
0,UK,Comedy,401421,R,94,2369,6,2
0,USA,Action,20036242,R,97,13900,6,2
0,USA,Drama,15855828,R,100,2628,6,2
5000000,USA,Action,3588626,R,86,5127,6,2
15000000,USA,Drama,1733070,PG,98,4132,6,2
0,France,Romance,410109,Not specified,88,938,6,2
1000000,USA,Crime,492519,R,97,1968,6,2
6000000,USA,Adventure,14278900,PG,96,11308,6,2
20000000,USA,Comedy,10555348,PG-13,106,18558,6,2
17000000,USA,Action,43247647,PG-13,101,27310,6,2
0,USA,Comedy,3690400,PG-13,103,1378,6,2
0,USA,Comedy,1354268,R,104,599,6,2
0,USA,Comedy,574080,PG,94,690,6,2
0,UK,Drama,111747,PG-13,100,262,6,2
0,USA,Drama,4960385,R,109,6298,6,2
7000000,USA,Action,4348368,R,91,8214,6,2
0,USA,Drama,2268181,R,123,2071,6,2
0,USA,Drama,20240128,PG-13,109,2013,6,2
0,USA,Comedy,11359129,PG-13,103,2385,6,2
0,USA,Action,1510053,R,100,564,6,2
0,USA,Comedy,808690,PG,94,340,6,2
25000000,USA,Action,78656813,PG,88,44901,6,2
14000000,USA,Action,39673161,R,91,18164,6,2
18000000,Ireland,Animation,11657385,G,100,6716,6,2
23000000,USA,Action,7434726,R,98,15567,6,2
0,USA,Comedy,14812000,G,92,3508,6,2
10000000,USA,Action,14061361,R,90,2867,6,2
10000000,USA,Comedy,6166819,PG-13,97,2180,6,2
0,USA,Mystery,133645,R,112,1320,6,2
23000000,USA,Action,36299898,R,102,72711,6,2
12000000,USA,Crime,21370057,R,91,10992,6,2
40000000,USA,Adventure,45500797,PG-13,106,18461,6,2
0,USA,Comedy,58500635,PG,102,18396,6,2
7500000,USA,Comedy,13272113,PG-13,98,4351,6,2
0,USA,Action,9011574,R,101,5881,6,2
0,USA,Drama,2922094,PG-13,100,929,6,2
16000000,USA,Comedy,17957265,PG-13,100,1225,6,2
0,Hong Kong,Action,28676,R,100,1896,6,2
0,USA,Comedy,130377,R,92,371,6,2
0,USA,Action,30038362,R,109,21683,6,2
35000000,Italy,Drama,4858139,PG,123,13197,6,2
0,USA,Comedy,12416686,PG-13,90,6516,6,2
0,USA,Comedy,45610410,PG,106,30231,6,2
50000000,USA,Adventure,16671505,PG,99,36625,6,2
27000000,USA,Adventure,44342956,PG,111,14034,6,2
55000000,USA,Drama,83015089,R,128,39139,6,2
27000000,USA,Animation,13670688,G,80,17391,6,2
25000000,USA,Action,32055248,PG-13,108,19958,6,2
0,UK,Comedy,3021629,PG,97,2187,6,2
1000000,USA,Drama,446934,R,93,2586,6,2
50000000,USA,Comedy,100328194,PG,100,94596,6,2
12000000,USA,Horror,13293081,R,109,11887,6,2
0,USA,Action,259319,R,83,12096,6,2
0,Canada,Adventure,6029091,PG,94,3561,6,2
4000000,UK,Comedy,258195,R,112,2273,6,2
3000000,USA,Crime,4109095,R,117,8807,6,2
50000000,USA,Action,70770147,R,108,81083,6,2
45000000,USA,Comedy,20100000,PG-13,117,26196,6,2
31000000,USA,Comedy,25785603,PG-13,92,18045,6,2
3500000,USA,Comedy,9449219,R,96,14689,6,2
0,USA,Biography,14481231,PG-13,113,7218,6,2
18000000,USA,Drama,2780278,R,117,4227,6,2
50000000,USA,Crime,14551359,R,113,11040,6,2
0,USA,Comedy,32212,PG-13,92,6684,6,2
80000000,USA,Action,17626234,R,177,59758,6,2
0,USA,Comedy,29291566,PG-13,109,28959,6,2
1000000,USA,Fantasy,125397,R,94,7849,6,2
0,USA,Comedy,247745,R,105,3547,6,2
0,USA,Drama,7928412,R,105,4550,6,2
60000000,UK,Action,14567883,R,99,46241,6,2
73000000,USA,Crime,55585389,R,98,67384,6,2
80000000,USA,Drama,37020277,PG-13,134,87413,6,2
45000000,USA,Action,11203026,R,106,28083,6,2
27000000,USA,Action,10297897,PG-13,122,8995,6,2
3000000,Jamaica,Crime,9630169,R,96,7666,6,2
30000000,Japan,Animation,85744662,G,96,32118,6,2
15000000,USA,Comedy,29106737,R,111,16506,6,2
15000000,USA,Comedy,13035599,R,93,11375,6,2
0,Germany,Crime,5840581,R,114,6906,6,2
0,UK,Crime,34524,R,92,3044,6,2
1000000,USA,Comedy,21210,R,88,2851,6,2
25000000,USA,Comedy,55474756,PG-13,107,72371,6,2
33000000,USA,Comedy,8406264,R,124,25713,6,2
30000000,Japan,Animation,43758684,G,84,16683,6,2
25000000,USA,Action,15156200,R,110,15959,6,2
30000000,UK,Biography,632617,PG-13,100,2996,6,2
123000000,USA,Comedy,260044825,PG,104,155553,6,2
11000000,USA,Comedy,68379000,PG-13,98,74635,6,2
48000000,USA,Comedy,37879996,PG-13,93,86122,6,2
43000000,USA,Comedy,37170488,PG-13,103,37015,6,2
2000000,USA,Drama,1568749,R,112,8354,6,2
15000000,USA,Comedy,4734235,R,112,8505,6,2
1000000,USA,Action,12996,R,82,2010,6,2
0,Ireland,Comedy,151559,R,97,5918,6,2
5000000,USA,Animation,9628751,PG,100,5625,6,2
42000000,France,Drama,16252765,R,116,47417,6,2
30000000,USA,Animation,80936232,G,82,25867,6,2
35000000,USA,Action,13264986,PG-13,94,12534,6,2
0,France,Horror,9189,NOT RATED,101,5701,6,2
13500000,USA,Crime,687194,R,105,5794,6,2
115000000,USA,Action,40914068,R,134,58906,6,2
27000000,USA,Drama,69599016,PG-13,116,16109,6,2
17500000,USA,Crime,43061,R,116,4529,6,2
0,USA,Drama,103874,R,91,2877,6,2
3500000,USA,Crime,17504595,R,90,6725,6,2
7000000,USA,Horror,12634962,R,89,64612,6,2
80000000,USA,Action,116934650,PG-13,117,125305,6,2
55000000,USA,Action,34238611,R,94,37835,6,2
0,USA,Adventure,5111630,PG-13,105,10746,6,2
0,USA,Animation,23103423,G,75,5240,6,2
160000000,USA,Action,120177084,PG-13,131,211483,6,2
25000000,USA,Drama,14161590,PG-13,86,23521,6,2
75000000,USA,Animation,160861908,PG,90,142203,6,2
107000000,USA,Drama,22414961,PG-13,137,17664,6,2
50000000,USA,Comedy,37486138,PG-13,119,32370,6,2
0,USA,Drama,188248,R,104,5387,6,2
19000000,USA,Drama,65233369,R,90,91483,6,2
130000000,UK,Action,68671925,PG-13,124,81514,6,2
0,USA,Comedy,24381334,G,98,21228,6,2
50000000,France,Action,10169202,R,127,59944,6,2
0,USA,Comedy,17378977,PG-13,112,5848,6,2
85000000,USA,Action,62514415,PG-13,104,199003,6,2
135000000,USA,Action,63450470,R,134,97434,6,2
63000000,USA,Drama,70278893,PG-13,129,70654,6,2
0,USA,Comedy,21160089,PG-13,105,8872,6,2
0,USA,Comedy,15269668,PG-13,112,19855,6,2
86000000,France,Animation,15132763,PG,94,27672,6,2
0,USA,Comedy,4613815,R,84,20852,6,2
85000000,USA,Comedy,120059556,PG-13,115,126092,6,2
5000000,USA,Comedy,23563,R,117,9860,6,2
3500000,USA,Comedy,3735303,R,100,8895,6,2
35000000,USA,Action,7948159,R,103,52479,6,2
30000000,UK,Action,10955425,R,113,65516,6,2
120000000,USA,Action,43945766,PG,135,61086,6,2
37000000,USA,Adventure,48006503,PG,96,29611,6,2
12000000,USA,Horror,31691811,R,89,61042,6,2
60000000,USA,Action,40081410,R,101,76498,6,2
8000000,USA,Crime,108662,R,95,28065,6,2
30000000,USA,Drama,41850659,PG-13,97,19478,6,2
0,USA,Crime,17007,R,95,19103,6,2
30000000,USA,Comedy,60269340,PG-13,100,36032,6,2
58000000,USA,Comedy,31199215,PG-13,114,28721,6,2
25000000,USA,Animation,19528602,PG,87,20476,6,2
45000000,USA,Action,7916887,R,160,16239,6,2
200000000,USA,Action,402111870,PG-13,150,343549,6,2
0,Denmark,Adventure,17546,NOT RATED,93,47214,6,2
11000000,Canada,Horror,27669413,R,90,83129,6,2
0,USA,Drama,90820,PG-13,100,37265,6,2
80000000,USA,Comedy,162001186,PG-13,102,194404,6,2
100000000,USA,Action,67631157,PG-13,103,190376,6,2
0,USA,Comedy,25517,PG-13,100,18609,6,2
0,Canada,Sci-Fi,56129,R,110,7662,6,2
0,USA,Drama,37721949,R,100,6359,6,2
12000000,USA,Comedy,101882,R,108,16513,6,2
163000000,USA,Action,100240551,PG-13,119,182868,6,2
75000000,USA,Action,83504017,R,110,144952,6,2
55000000,USA,Drama,21283440,PG-13,84,54803,6,2
37000000,USA,Drama,33047633,PG-13,114,80181,6,2
36000000,UK,Animation,99967670,G,84,45274,6,2
55000000,USA,Comedy,68224452,PG,100,73019,6,2
2900000,USA,Horror,72140,R,86,14844,6,2
850000,USA,Comedy,1243961,R,88,14242,6,2
20000000,USA,Drama,607327,R,100,3860,6,2
0,Romania,Action,357000,PG-13,124,884,6,2
100000000,USA,Action,72688614,PG-13,98,125393,6,2
40000000,USA,Comedy,83911193,PG-13,109,113167,6,2
50000000,USA,Adventure,128002372,PG,125,112609,6,2
140000000,UK,Action,65014513,PG-13,150,140323,6,2
48000000,France,Action,89256424,PG-13,109,149069,6,2
25000000,USA,Crime,33631221,R,111,53990,6,2
0,USA,Comedy,39751,R,95,44493,6,2
45000000,USA,Drama,14904384,PG-13,112,27883,6,2
0,USA,Drama,27166,R,95,4650,6,2
90000000,USA,Action,27367660,PG-13,106,74795,6,2
40000000,USA,Comedy,90411453,R,100,98662,6,2
40000000,USA,Drama,5775076,PG-13,110,40525,6,2
16000000,USA,Drama,32095,PG-13,101,18681,6,2
30000000,USA,Comedy,87044645,R,118,52137,6,2
3500000,USA,Comedy,615654,R,100,7520,6,2
74000000,USA,Animation,162994032,PG,92,38659,6,2
0,Iceland,Drama,118483,PG-13,98,21852,6,2
18000000,USA,Comedy,26822144,PG-13,101,18428,6,2
3000000,Mexico,Drama,1828933,R,88,6253,6,2
4000000,Israel,Biography,569381,PG-13,95,2003,6,2
150000000,USA,Action,45157105,PG-13,103,82181,6,2
33000000,USA,Adventure,46007113,R,98,61076,6,2
27500000,USA,Comedy,35537564,R,102,82289,6,2
135000000,USA,Action,82051601,PG-13,112,64684,6,2
8000000,USA,Horror,35794166,PG-13,97,55856,6,2
10000000,USA,Action,79003080,R,108,60239,6,2
0,USA,Action,50381,R,104,9141,6,2
900000,USA,Comedy,9093856,R,94,18980,6,2
18000000,USA,Comedy,59573085,PG-13,94,22142,6,2
17000000,USA,Comedy,41715860,PG-13,111,3366,6,2
0,USA,Drama,15448384,R,110,10412,6.1,2
20000000,USA,Comedy,25314289,R,108,7570,6.1,2
18000000,USA,Sci-Fi,3900000,PG-13,117,4666,6.1,2
40000000,France,Adventure,1641825,PG-13,121,6596,6.1,2
14000000,USA,Comedy,62134225,R,103,13569,6.1,2
0,USA,Comedy,4079895,PG-13,102,1032,6.1,2
0,UK,Comedy,267249,PG,92,227,6.1,2
0,USA,Comedy,26712476,PG,110,11414,6.1,2
0,USA,Crime,18753438,R,114,4900,6.1,2
17000000,USA,Crime,10278549,R,106,7854,6.1,2
18000000,USA,Comedy,18532286,PG,108,8879,6.1,2
0,USA,Crime,2877571,R,100,3297,6.1,2
0,USA,Comedy,52864741,R,99,6123,6.1,2
0,USA,Comedy,174380,PG,89,2690,6.1,2
0,USA,Drama,225358,PG-13,112,730,6.1,2
0,USA,Comedy,999382,PG-13,98,778,6.1,2
0,USA,Crime,1262091,R,90,1214,6.1,2
2000000,USA,Comedy,15625095,PG-13,88,25440,6.1,2
10000000,USA,Comedy,21486757,R,104,13416,6.1,2
19000000,USA,Comedy,25537221,PG,101,16321,6.1,2
0,USA,Mystery,12706478,R,96,8364,6.1,2
0,USA,Comedy,10815378,R,89,4139,6.1,2
8000000,USA,Drama,784990,R,95,1629,6.1,2
0,UK,Adventure,346297,PG-13,102,795,6.1,2
0,USA,Comedy,169785,R,93,414,6.1,2
0,USA,Adventure,793775,PG,100,8801,6.1,2
0,USA,Comedy,71079915,PG,97,52638,6.1,2
8000000,USA,Comedy,35150960,PG,95,16426,6.1,2
15000000,USA,Action,40590000,PG-13,96,9199,6.1,2
20000000,USA,Crime,7237794,R,94,7483,6.1,2
0,USA,Comedy,19674852,R,97,3318,6.1,2
0,USA,Action,4557214,R,98,3782,6.1,2
0,USA,Fantasy,151203,R,89,2093,6.1,2
0,USA,Action,8125592,R,102,2720,6.1,2
0,USA,Drama,11604598,PG-13,100,3204,6.1,2
0,USA,Drama,1247946,R,116,758,6.1,2
0,UK,Drama,201468,R,95,1621,6.1,2
14000000,USA,Drama,5932613,PG-13,95,1235,6.1,2
0,USA,Comedy,646890,PG,102,1706,6.1,2
5000000,USA,Adventure,8153677,G,83,703,6.1,2
6000000,USA,Adventure,1877618,R,94,1209,6.1,2
0,USA,Comedy,75868,R,94,217,6.1,2
47000000,USA,Action,103738726,PG,105,50318,6.1,2
26000000,USA,Comedy,91457688,PG-13,111,115309,6.1,2
3000000,USA,Action,24078196,R,108,27025,6.1,2
19000000,USA,Crime,10005969,R,137,9111,6.1,2
2500000,USA,Comedy,205068,R,85,6877,6.1,2
0,USA,Drama,22998000,R,123,12274,6.1,2
40000000,USA,Drama,9243140,R,144,6021,6.1,2
9000000,Italy,Horror,349618,R,120,4726,6.1,2
2000000,USA,Horror,1627955,R,85,2792,6.1,2
0,USA,Comedy,1382259,R,100,893,6.1,2
0,USA,Comedy,25196249,PG-13,102,23117,6.1,2
13500000,USA,Comedy,26255594,PG-13,108,8750,6.1,2
0,USA,Thriller,28738096,PG-13,104,5305,6.1,2
8000000,USA,Action,2275557,R,79,13465,6.1,2
0,USA,Comedy,54830779,PG-13,104,27679,6.1,2
0,USA,Action,21760000,R,102,13505,6.1,2
2000000,USA,Horror,3331,R,97,3241,6.1,2
16000000,USA,Action,4409328,R,91,2157,6.1,2
0,USA,Comedy,25682090,R,103,6905,6.1,2
0,USA,Drama,31000,R,113,761,6.1,2
0,France,Comedy,25480000,Not specified,105,2224,6.1,2
0,USA,Adventure,10736401,PG,88,8697,6.1,2
0,USA,Comedy,23369283,PG-13,108,10455,6.1,2
0,Japan,Drama,277813,NC-17,135,2276,6.1,2
0,Germany,Crime,923418,R,108,6433,6.1,2
18000000,USA,Drama,6375979,R,100,2585,6.1,2
18000000,USA,Action,32589677,R,97,37456,6.1,2
40000000,USA,Comedy,48197805,PG-13,95,66535,6.1,2
0,USA,Action,18994653,R,98,20355,6.1,2
8200000,USA,Action,27979400,PG-13,84,39412,6.1,2
0,USA,Animation,9315576,G,72,11383,6.1,2
30000000,USA,Comedy,10997166,PG,96,10037,6.1,2
0,France,Drama,50081992,PG-13,114,16471,6.1,2
0,USA,Comedy,98967,UNRATED,78,2164,6.1,2
0,USA,Comedy,5370000,PG-13,92,40298,6.1,2
0,USA,Drama,22355000,PG-13,108,10150,6.1,2
40000000,USA,Comedy,24332324,PG-13,128,14657,6.1,2
24000000,USA,Comedy,50236831,PG,102,23966,6.1,2
7400000,USA,Action,7690013,R,96,8846,6.1,2
20000000,USA,Action,15340000,R,118,16576,6.1,2
0,Canada,Comedy,4264509,R,96,8826,6.1,2
0,USA,Comedy,12211068,PG,119,8249,6.1,2
19200000,USA,Adventure,3337685,PG,102,939,6.1,2
175000000,USA,Action,88246220,PG-13,135,153742,6.1,2
0,USA,Comedy,12100000,PG-13,106,4239,6.1,2
11000000,USA,Comedy,2832826,R,100,1847,6.1,2
0,Australia,Adventure,47687,G,81,1353,6.1,2
47000000,USA,Comedy,60240295,PG-13,96,130570,6.1,2
100000000,USA,Action,101295562,R,115,90008,6.1,2
20000000,USA,Crime,26792700,R,101,10968,6.1,2
60000000,USA,Drama,51088705,PG-13,124,11967,6.1,2
0,USA,Romance,19030691,PG,87,7141,6.1,2
38000000,USA,Crime,17305211,R,118,14855,6.1,2
35000000,USA,Crime,8797839,PG-13,108,7142,6.1,2
22000000,USA,Crime,1075288,R,101,8184,6.1,2
0,USA,Comedy,12772657,PG-13,114,6473,6.1,2
0,Hong Kong,Action,12491455,R,99,9730,6.1,2
5000000,USA,Crime,326308,R,97,6912,6.1,2
24000000,USA,Horror,101363301,R,120,133216,6.1,2
86000000,USA,Action,42868348,R,111,49303,6.1,2
0,USA,Action,25826788,R,107,24953,6.1,2
0,USA,Comedy,34656904,R,100,20829,6.1,2
0,Canada,Drama,207751,R,103,1775,6.1,2
0,USA,Comedy,27974168,PG-13,106,6714,6.1,2
60000000,USA,Action,32940507,R,111,57649,6.1,2
20000000,USA,Comedy,161491646,PG-13,90,127466,6.1,2
75000000,USA,Action,140464664,PG-13,120,142094,6.1,2
20000000,USA,Action,20241395,R,108,45366,6.1,2
40000000,USA,Action,54682547,PG-13,108,81216,6.1,2
30000000,USA,Action,18967571,R,87,24291,6.1,2
13000000,USA,Action,27052167,R,91,25792,6.1,2
50000000,USA,Action,13806137,R,100,14476,6.1,2
14000000,USA,Comedy,15062898,R,96,12255,6.1,2
0,Germany,Action,9623329,PG-13,87,19731,6.1,2
12000000,UK,Adventure,1262786,R,98,5757,6.1,2
7000000,USA,Comedy,258212,PG,88,3440,6.1,2
0,UK,Drama,163810,R,114,3807,6.1,2
68000000,USA,Action,29655590,PG-13,121,56155,6.1,2
13000000,France,Comedy,6241697,PG-13,94,16661,6.1,2
80000000,USA,Comedy,22362500,PG-13,122,37180,6.1,2
13000000,Japan,Action,10037390,PG,99,5994,6.1,2
20000000,Australia,Comedy,10544143,PG-13,98,16906,6.1,2
125000000,USA,Action,215409889,PG-13,123,260493,6.1,2
11000000,USA,Comedy,57328603,R,98,30194,6.1,2
25000000,USA,Action,55973336,R,115,59814,6.1,2
65000000,USA,Comedy,69691949,PG,104,36128,6.1,2
30000000,Germany,Animation,76507756,G,78,8974,6.1,2
