Netflix,Hulu,Prime Video,Disney+,Type,Runtime,IMDb,Threshold
0,0,0,1,0,111,6.2,2
0,0,0,1,0,74,6.2,2
0,0,0,1,0,108,6.2,2
0,0,0,1,0,42,6.2,2
0,0,0,1,0,45,6.2,2
0,0,0,1,0,73,6.2,2
0,0,0,1,0,94,6.2,2
0,0,0,1,0,93,6.2,2
0,0,0,1,0,88,6.2,2
0,0,0,1,0,60,6.2,2
0,0,0,1,0,82,6.2,2
0,0,0,1,0,86,6.2,2
0,0,0,1,0,89,6.2,2
0,0,0,1,0,88,6.2,2
0,0,0,1,0,87,6.2,2
0,0,0,1,0,93,6.2,2
0,0,0,1,0,92,6.2,2
0,0,0,1,0,117,6.2,2
0,0,0,1,0,99,6.2,2
0,0,0,1,0,46,6.2,2
0,0,0,1,0,89,6.2,2
0,0,0,1,0,89,6.2,2
0,0,0,1,0,120,6.2,2
1,0,0,0,0,108,6.3,2
1,0,0,0,0,109,6.3,2
1,0,0,0,0,102,6.3,2
1,0,0,0,0,106,6.3,2
1,0,0,0,0,77,6.3,2
1,0,0,0,0,117,6.3,2
1,0,1,0,0,105,6.3,2
1,0,0,0,0,94,6.3,2
1,0,0,0,0,107,6.3,2
1,0,1,0,0,85,6.3,2
1,0,0,0,0,99,6.3,2
1,0,0,0,0,97,6.3,2
1,0,0,0,0,97,6.3,2
1,0,0,0,0,104,6.3,2
1,0,0,0,0,116,6.3,2
1,0,0,0,0,98,6.3,2
1,0,0,0,0,88,6.3,2
1,0,0,0,0,132,6.3,2
1,0,0,0,0,94,6.3,2
1,0,0,0,0,95,6.3,2
1,0,0,0,0,108,6.3,2
1,0,0,0,0,93,6.3,2
1,0,0,0,0,119,6.3,2
1,0,0,0,0,92,6.3,2
1,0,0,0,0,106,6.3,2
1,0,0,0,0,102,6.3,2
1,0,0,0,0,91,6.3,2
1,0,0,0,0,101,6.3,2
1,0,0,0,0,96,6.3,2
1,0,0,0,0,87,6.3,2
1,0,0,0,0,103,6.3,2
1,0,0,0,0,111,6.3,2
1,0,0,0,0,90,6.3,2
1,0,1,0,0,84,6.3,2
1,0,0,0,0,100,6.3,2
1,0,1,0,0,82,6.3,2
1,0,0,0,0,102,6.3,2
1,0,0,0,0,95,6.3,2
1,0,0,0,0,108,6.3,2
1,0,0,0,0,114,6.3,2
1,0,0,0,0,99,6.3,2
1,0,0,0,0,111,6.3,2
1,0,0,0,0,121,6.3,2
1,0,0,0,0,96,6.3,2
1,0,0,0,0,113,6.3,2
1,0,0,0,0,90,6.3,2
1,0,0,0,0,98,6.3,2
1,0,1,0,0,60,6.3,2
1,0,0,0,0,89,6.3,2
1,0,0,0,0,96,6.3,2
1,0,0,0,0,77,6.3,2
1,0,0,0,0,129,6.3,2
1,0,0,0,0,126,6.3,2
1,0,0,0,0,117,6.3,2
1,0,0,0,0,130,6.3,2
1,0,0,0,0,111,6.3,2
1,0,0,0,0,82,6.3,2
1,0,0,0,0,98,6.3,2
1,0,0,0,0,95,6.3,2
1,0,0,0,0,118,6.3,2
1,0,0,0,0,96,6.3,2
1,0,0,0,0,119,6.3,2
1,0,0,0,0,107,6.3,2
1,0,0,0,0,92,6.3,2
1,0,1,0,0,157,6.3,2
1,0,0,0,0,108,6.3,2
1,0,0,0,0,83,6.3,2
1,0,0,0,0,75,6.3,2
1,0,0,0,0,78,6.3,2
1,0,0,0,0,109,6.3,2
1,0,0,0,0,108,6.3,2
1,0,1,0,0,105,6.3,2
1,0,0,0,0,77,6.3,2
1,0,0,0,0,123,6.3,2
1,0,0,0,0,77,6.3,2
1,0,0,0,0,147,6.3,2
1,0,0,0,0,62,6.3,2
1,0,0,0,0,84,6.3,2
1,0,0,0,0,85,6.3,2
1,0,0,0,0,104,6.3,2
1,0,0,0,0,92,6.3,2
1,0,0,0,0,95,6.3,2
1,0,1,0,0,125,6.3,2
1,0,0,0,0,75,6.3,2
1,0,0,0,0,76,6.3,2
1,0,0,0,0,100,6.3,2
1,0,0,0,0,116,6.3,2
1,0,0,0,0,91,6.3,2
1,0,0,0,0,108,6.3,2
1,0,0,0,0,108,6.3,2
1,0,0,0,0,,6.3,2
1,0,1,0,0,48,6.3,2
1,0,0,0,0,81,6.3,2
1,0,0,0,0,130,6.3,2
1,0,0,0,0,113,6.3,2
1,0,0,0,0,45,6.3,2
1,0,0,0,0,116,6.3,2
1,0,0,0,0,98,6.3,2
1,0,0,0,0,,6.3,2
1,0,0,0,0,96,6.3,2
1,0,0,0,0,59,6.3,2
1,0,0,0,0,83,6.3,2
1,0,0,0,0,126,6.3,2
1,0,0,0,0,91,6.3,2
1,0,0,0,0,65,6.3,2
1,0,1,0,0,98,6.3,2
1,0,1,0,0,63,6.3,2
1,0,1,0,0,121,6.3,2
1,0,0,0,0,135,6.3,2
1,0,1,0,0,120,6.3,2
1,0,0,0,0,66,6.3,2
1,0,0,0,0,1,6.3,2
1,0,0,0,0,52,6.3,2
1,0,0,0,0,120,6.3,2
1,0,0,0,0,66,6.3,2
1,0,0,0,0,67,6.3,2
1,0,0,0,0,45,6.3,2
1,0,1,0,0,140,6.3,2
1,0,0,0,0,138,6.3,2
1,0,0,0,0,,6.3,2
1,0,0,0,0,126,6.3,2
1,0,0,0,0,,6.3,2
1,0,0,0,0,65,6.3,2
1,0,0,0,0,120,6.3,2
1,0,0,0,0,77,6.3,2
1,0,1,0,0,105,6.3,2
1,0,0,0,0,61,6.3,2
1,0,0,0,0,135,6.3,2
1,0,0,0,0,102,6.3,2
1,0,0,0,0,,6.3,2
1,0,0,0,0,,6.3,2
1,0,0,0,0,96,6.3,2
1,0,1,0,0,90,6.3,2
1,0,0,0,0,112,6.3,2
1,0,0,0,0,,6.3,2
1,0,0,0,0,97,6.3,2
1,0,0,0,0,89,6.3,2
1,0,0,0,0,,6.3,2
0,1,1,0,0,105,6.3,2
0,1,0,0,0,109,6.3,2
0,1,0,0,0,94,6.3,2
0,1,0,0,0,92,6.3,2
0,1,0,0,0,76,6.3,2
0,1,0,0,0,93,6.3,2
0,1,0,0,0,96,6.3,2
0,1,0,0,0,95,6.3,2
0,1,1,0,0,95,6.3,2
0,1,0,0,0,130,6.3,2
0,1,0,0,0,102,6.3,2
0,1,0,0,0,93,6.3,2
0,1,0,0,0,95,6.3,2
0,1,0,0,0,76,6.3,2
0,1,1,0,0,85,6.3,2
0,1,1,0,0,86,6.3,2
0,1,0,0,0,76,6.3,2
0,1,1,0,0,91,6.3,2
0,1,0,0,0,92,6.3,2
0,1,1,0,0,95,6.3,2
0,1,1,0,0,,6.3,2
0,1,0,0,0,81,6.3,2
0,0,1,0,0,86,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,130,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,99,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,109,6.3,2
0,0,1,0,0,107,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,116,6.3,2
0,0,1,0,0,105,6.3,2
0,0,1,0,0,108,6.3,2
0,0,1,0,0,69,6.3,2
0,0,1,0,0,82,6.3,2
0,0,1,0,0,110,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,114,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,87,6.3,2
0,0,1,0,0,108,6.3,2
0,0,1,0,0,138,6.3,2
0,0,1,0,0,78,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,108,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,146,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,86,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,87,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,87,6.3,2
0,0,1,0,0,165,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,112,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,119,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,76,6.3,2
0,0,1,0,0,109,6.3,2
0,0,1,0,0,81,6.3,2
0,0,1,0,0,77,6.3,2
0,0,1,0,0,83,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,108,6.3,2
0,0,1,0,0,114,6.3,2
0,0,1,0,0,126,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,150,6.3,2
0,0,1,0,0,110,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,123,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,110,6.3,2
0,0,1,0,0,97,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,155,6.3,2
0,0,1,0,0,83,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,97,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,64,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,124,6.3,2
0,0,1,0,0,117,6.3,2
0,0,1,0,0,106,6.3,2
0,0,1,0,0,127,6.3,2
0,0,1,0,0,77,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,106,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,87,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,106,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,177,6.3,2
0,0,1,0,0,105,6.3,2
0,0,1,0,0,110,6.3,2
0,0,1,0,0,106,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,97,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,150,6.3,2
0,0,1,0,0,103,6.3,2
0,0,1,0,0,91,6.3,2
0,0,1,0,0,107,6.3,2
0,0,1,0,0,174,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,113,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,117,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,121,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,120,6.3,2
0,0,1,0,0,108,6.3,2
0,0,1,0,0,119,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,82,6.3,2
0,0,1,0,0,118,6.3,2
0,0,1,0,0,105,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,154,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,103,6.3,2
0,0,1,0,0,107,6.3,2
0,0,1,0,0,83,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,70,6.3,2
0,0,1,0,0,30,6.3,2
0,0,1,0,0,132,6.3,2
0,0,1,0,0,117,6.3,2
0,0,1,0,0,86,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,103,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,103,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,72,6.3,2
0,0,1,0,0,125,6.3,2
0,0,1,0,0,114,6.3,2
0,0,1,0,0,107,6.3,2
0,0,1,0,0,183,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,84,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,109,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,105,6.3,2
0,0,1,0,0,86,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,120,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,81,6.3,2
0,0,1,0,0,91,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,81,6.3,2
0,0,1,0,0,122,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,113,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,170,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,179,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,53,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,157,6.3,2
0,0,1,0,0,74,6.3,2
0,0,1,0,0,125,6.3,2
0,0,1,0,0,110,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,112,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,91,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,77,6.3,2
0,0,1,0,0,82,6.3,2
0,0,1,0,0,145,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,109,6.3,2
0,0,1,0,0,107,6.3,2
0,0,1,0,0,56,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,70,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,146,6.3,2
0,0,1,0,0,37,6.3,2
0,0,1,0,0,117,6.3,2
0,0,1,0,0,171,6.3,2
0,0,1,0,0,173,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,150,6.3,2
0,0,1,0,0,105,6.3,2
0,0,1,0,0,62,6.3,2
0,0,1,0,0,120,6.3,2
0,0,1,0,0,94,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,87,6.3,2
0,0,1,0,0,48,6.3,2
0,0,1,0,0,87,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,15,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,10,6.3,2
0,0,1,0,0,66,6.3,2
0,0,1,0,0,63,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,79,6.3,2
0,0,1,0,0,58,6.3,2
0,0,1,0,0,103,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,84,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,57,6.3,2
0,0,1,0,0,122,6.3,2
0,0,1,0,0,57,6.3,2
0,0,1,0,0,91,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,91,6.3,2
0,0,1,0,0,51,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,70,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,72,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,96,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,47,6.3,2
0,0,1,0,0,122,6.3,2
0,0,1,0,0,88,6.3,2
0,0,1,0,0,105,6.3,2
0,0,1,0,0,8,6.3,2
0,0,1,0,0,52,6.3,2
0,0,1,0,0,75,6.3,2
0,0,1,0,0,101,6.3,2
0,0,1,0,0,81,6.3,2
0,0,1,0,0,62,6.3,2
0,0,1,0,0,68,6.3,2
0,0,1,0,0,77,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,76,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,57,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,89,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,74,6.3,2
0,0,1,0,0,74,6.3,2
0,0,1,0,0,138,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,77,6.3,2
0,0,1,0,0,93,6.3,2
0,0,1,0,0,71,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,68,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,49,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,71,6.3,2
0,0,1,0,0,118,6.3,2
0,0,1,0,0,81,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,120,6.3,2
0,0,1,0,0,92,6.3,2
0,0,1,0,0,157,6.3,2
0,0,1,0,0,56,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,75,6.3,2
0,0,1,0,0,65,6.3,2
0,0,1,0,0,78,6.3,2
0,0,1,0,0,100,6.3,2
0,0,1,0,0,,6.3,2
0,0,1,0,0,58,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,63,6.3,2
0,0,1,0,0,66,6.3,2
0,0,1,0,0,65,6.3,2
0,0,1,0,0,82,6.3,2
0,0,1,0,0,98,6.3,2
0,0,1,0,0,80,6.3,2
0,0,1,0,0,56,6.3,2
0,0,1,0,0,58,6.3,2
0,0,1,0,0,43,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,,6.3,2
0,0,1,0,0,90,6.3,2
0,0,1,0,0,85,6.3,2
0,0,1,0,0,73,6.3,2
0,0,1,0,0,108,6.3,2
0,0,1,0,0,95,6.3,2
0,0,1,0,0,125,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,129,6.3,2
0,0,1,0,0,104,6.3,2
0,0,1,0,0,73,6.3,2
0,0,1,0,0,45,6.3,2
0,0,1,0,0,74,6.3,2
0,0,1,0,0,125,6.3,2
0,0,1,0,0,110,6.3,2
0,0,1,0,0,52,6.3,2
0,0,1,0,0,75,6.3,2
0,0,1,0,0,60,6.3,2
0,0,1,0,0,91,6.3,2
0,0,1,0,0,103,6.3,2
0,0,1,0,0,102,6.3,2
0,0,1,0,0,105,6.3,2
0,0,0,1,0,93,6.3,2
0,0,0,1,0,111,6.3,2
0,0,0,1,0,112,6.3,2
0,0,0,1,0,77,6.3,2
0,0,0,1,0,106,6.3,2
0,0,0,1,0,68,6.3,2
0,0,0,1,0,86,6.3,2
0,0,0,1,0,77,6.3,2
0,0,0,1,0,88,6.3,2
0,0,0,1,0,106,6.3,2
0,0,0,1,0,82,6.3,2
0,0,0,1,0,94,6.3,2
0,0,0,1,0,88,6.3,2
0,0,0,1,0,90,6.3,2
0,0,0,1,0,74,6.3,2
0,0,0,1,0,90,6.3,2
0,0,0,1,0,89,6.3,2
1,0,0,0,0,121,6.4,2
1,0,0,0,0,88,6.4,2
1,0,0,0,0,100,6.4,2
1,0,0,0,0,90,6.4,2
1,0,0,0,0,109,6.4,2
1,0,0,0,0,78,6.4,2
1,0,0,0,0,92,6.4,2
1,0,0,0,0,97,6.4,2
1,0,0,0,0,96,6.4,2
1,0,0,0,0,125,6.4,2
1,0,0,0,0,107,6.4,2
1,0,1,0,0,104,6.4,2
1,0,0,0,0,128,6.4,2
1,0,0,0,0,99,6.4,2
1,0,0,0,0,114,6.4,2
1,0,0,0,0,108,6.4,2
1,0,0,0,0,82,6.4,2
1,0,0,0,0,91,6.4,2
1,0,0,0,0,99,6.4,2
1,0,0,0,0,129,6.4,2
1,0,0,0,0,102,6.4,2
1,0,0,0,0,114,6.4,2
1,0,0,0,0,101,6.4,2
1,0,1,0,0,103,6.4,2
1,0,0,0,0,91,6.4,2
1,0,0,0,0,107,6.4,2
1,0,0,0,0,107,6.4,2
1,0,0,0,0,118,6.4,2
1,0,0,0,0,151,6.4,2
1,0,0,0,0,91,6.4,2
1,0,0,0,0,119,6.4,2
1,0,0,0,0,100,6.4,2
1,0,0,0,0,99,6.4,2
1,0,0,0,0,107,6.4,2
1,0,0,0,0,105,6.4,2
1,0,0,0,0,103,6.4,2
1,0,0,0,0,98,6.4,2
1,0,0,0,0,117,6.4,2
1,0,0,0,0,97,6.4,2
1,0,0,0,0,80,6.4,2
1,0,0,0,0,88,6.4,2
1,0,0,0,0,99,6.4,2
1,0,0,0,0,92,6.4,2
1,0,0,0,0,126,6.4,2
1,0,0,0,0,108,6.4,2
1,0,0,0,0,130,6.4,2
1,0,0,0,0,120,6.4,2
1,0,0,0,0,,6.4,2
1,0,0,0,0,42,6.4,2
1,1,0,0,0,60,6.4,2
1,0,0,0,0,107,6.4,2
1,0,0,0,0,60,6.4,2
1,0,0,0,0,132,6.4,2
1,0,0,0,0,85,6.4,2
1,0,0,0,0,96,6.4,2
1,0,0,0,0,98,6.4,2
1,0,0,0,0,103,6.4,2
1,0,0,0,0,113,6.4,2
1,0,0,0,0,102,6.4,2
1,0,0,0,0,81,6.4,2
1,0,0,0,0,104,6.4,2
1,0,0,0,0,90,6.4,2
1,0,0,0,0,90,6.4,2
1,0,0,0,0,87,6.4,2
1,0,0,0,0,111,6.4,2
1,0,0,0,0,90,6.4,2
1,0,0,0,0,101,6.4,2
1,0,0,0,0,86,6.4,2
1,0,0,0,0,105,6.4,2
1,0,0,0,0,141,6.4,2
1,0,0,0,0,115,6.4,2
1,0,0,0,0,,6.4,2
1,0,1,0,0,138,6.4,2
1,0,0,0,0,110,6.4,2
1,0,0,0,0,73,6.4,2
1,0,0,0,0,95,6.4,2
1,0,0,0,0,59,6.4,2
1,0,0,0,0,113,6.4,2
1,0,0,0,0,70,6.4,2
1,0,0,0,0,107,6.4,2
1,0,0,0,0,98,6.4,2
1,0,0,0,0,112,6.4,2
1,0,0,0,0,150,6.4,2
1,0,0,0,0,100,6.4,2
1,0,0,0,0,74,6.4,2
1,0,1,0,0,140,6.4,2
1,0,0,0,0,67,6.4,2
1,0,0,0,0,78,6.4,2
1,0,0,0,0,52,6.4,2
1,0,0,0,0,64,6.4,2
1,0,0,0,0,107,6.4,2
1,0,0,0,0,111,6.4,2
1,0,0,0,0,70,6.4,2
1,0,0,0,0,97,6.4,2
1,0,0,0,0,108,6.4,2
1,0,0,0,0,82,6.4,2
1,0,0,0,0,88,6.4,2
1,0,0,0,0,32,6.4,2
1,0,0,0,0,14,6.4,2
1,0,0,0,0,101,6.4,2
1,0,0,0,0,124,6.4,2
1,0,0,0,0,29,6.4,2
1,0,0,0,0,37,6.4,2
1,0,0,0,0,103,6.4,2
1,0,0,0,0,,6.4,2
1,0,0,0,0,95,6.4,2
1,0,0,0,0,115,6.4,2
1,0,0,0,0,95,6.4,2
1,0,1,0,0,47,6.4,2
1,0,0,0,0,84,6.4,2
1,0,0,0,0,28,6.4,2
1,0,1,0,0,95,6.4,2
1,0,1,0,0,97,6.4,2
1,0,0,0,0,101,6.4,2
1,0,0,0,0,70,6.4,2
1,0,0,0,0,96,6.4,2
1,0,0,0,0,,6.4,2
1,0,0,0,0,54,6.4,2
1,0,1,0,0,115,6.4,2
1,0,0,0,0,78,6.4,2
1,0,0,0,0,123,6.4,2
1,0,0,0,0,110,6.4,2
1,0,0,0,0,85,6.4,2
1,0,0,0,0,43,6.4,2
1,0,0,0,0,,6.4,2
1,0,0,0,0,,6.4,2
0,1,0,0,0,90,6.4,2
0,1,1,0,0,97,6.4,2
0,1,1,0,0,88,6.4,2
0,1,1,0,0,105,6.4,2
0,1,0,0,0,93,6.4,2
0,1,1,0,0,107,6.4,2
0,1,1,0,0,103,6.4,2
0,1,0,0,0,98,6.4,2
0,1,1,0,0,96,6.4,2
0,1,1,0,0,132,6.4,2
0,1,0,0,0,109,6.4,2
0,1,0,0,0,88,6.4,2
0,1,0,0,0,93,6.4,2
0,1,0,0,0,107,6.4,2
0,1,0,0,0,93,6.4,2
0,1,0,0,0,103,6.4,2
0,1,0,0,0,139,6.4,2
0,1,0,0,0,89,6.4,2
0,1,0,0,0,89,6.4,2
0,1,0,0,0,113,6.4,2
0,1,0,0,0,109,6.4,2
0,1,0,0,0,102,6.4,2
0,1,0,0,0,90,6.4,2
0,1,0,0,0,74,6.4,2
0,1,0,0,0,124,6.4,2
0,1,0,0,0,98,6.4,2
0,1,1,0,0,111,6.4,2
0,1,0,0,0,73,6.4,2
0,1,1,0,0,112,6.4,2
0,1,0,0,0,98,6.4,2
0,1,0,0,0,58,6.4,2
0,1,1,0,0,82,6.4,2
0,1,1,0,0,81,6.4,2
0,1,0,0,0,103,6.4,2
0,1,0,0,0,92,6.4,2
0,0,1,0,0,91,6.4,2
0,0,1,0,0,95,6.4,2
0,0,1,0,0,98,6.4,2
0,0,1,0,0,101,6.4,2
0,0,1,0,0,95,6.4,2
0,0,1,0,0,93,6.4,2
0,0,1,0,0,90,6.4,2
0,0,1,0,0,93,6.4,2
0,0,1,0,0,98,6.4,2
0,0,1,0,0,112,6.4,2
0,0,1,0,0,195,6.4,2
0,0,1,0,0,101,6.4,2
0,0,1,0,0,95,6.4,2
0,0,1,0,0,110,6.4,2
0,0,1,0,0,110,6.4,2
0,0,1,0,0,110,6.4,2
0,0,1,0,0,110,6.4,2
0,0,1,0,0,107,6.4,2
0,0,1,0,0,123,6.4,2
0,0,1,0,0,86,6.4,2
0,0,1,0,0,125,6.4,2
0,0,1,0,0,101,6.4,2
0,0,1,0,0,106,6.4,2
0,0,1,0,0,86,6.4,2
0,0,1,0,0,22,6.4,2
0,0,1,0,0,86,6.4,2
0,0,1,0,0,90,6.4,2
0,0,1,0,0,115,6.4,2
0,0,1,0,0,98,6.4,2
0,0,1,0,0,97,6.4,2
0,0,1,0,0,105,6.4,2
0,0,1,0,0,84,6.4,2
0,0,1,0,0,97,6.4,2
0,0,1,0,0,121,6.4,2
0,0,1,0,0,87,6.4,2
0,0,1,0,0,109,6.4,2
0,0,1,0,0,104,6.4,2
0,0,1,0,0,132,6.4,2
0,0,1,0,0,102,6.4,2
0,0,1,0,0,114,6.4,2
0,0,1,0,0,130,6.4,2
0,0,1,0,0,83,6.4,2
0,0,1,0,0,97,6.4,2
0,0,1,0,0,86,6.4,2
0,0,1,0,0,104,6.4,2
0,0,1,0,0,93,6.4,2
0,0,1,0,0,93,6.4,2
0,0,1,0,0,100,6.4,2
0,0,1,0,0,102,6.4,2
0,0,1,0,0,121,6.4,2
0,0,1,0,0,98,6.4,2
0,0,1,0,0,90,6.4,2
0,0,1,0,0,92,6.4,2
0,0,1,0,0,67,6.4,2
0,0,1,0,0,126,6.4,2
0,0,1,0,0,112,6.4,2
0,0,1,0,0,90,6.4,2
0,0,1,0,0,104,6.4,2
0,0,1,0,0,112,6.4,2
0,0,1,0,0,95,6.4,2
0,0,1,0,0,103,6.4,2
0,0,1,0,0,90,6.4,2
0,0,1,0,0,83,6.4,2
0,0,1,0,0,105,6.4,2
0,0,1,0,0,111,6.4,2
0,0,1,0,0,96,6.4,2
0,0,1,0,0,98,6.4,2
0,0,1,0,0,74,6.4,2
0,0,1,0,0,118,6.4,2
0,0,1,0,0,121,6.4,2
0,0,1,0,0,99,6.4,2
0,0,1,0,0,98,6.4,2
0,0,1,0,0,102,6.4,2
0,0,1,0,0,95,6.4,2
0,0,1,0,0,108,6.4,2
0,0,1,0,0,92,6.4,2
0,0,1,0,0,91,6.4,2
0,0,1,0,0,100,6.4,2
